Home Team,Away Team,Home Odds,Away Odds,Date,Result,Prediction,Correct?,Bet Result,Total
Los Angeles Lakers,Dallas Mavericks,1.65,2.3,2024-01-17,W,Home W,True,64,14953
Portland Trail Blazers,Brooklyn Nets,2.72,1.49,2024-01-17,W,Away W,False,-100,14853
Toronto Raptors,Chicago Bulls,2.0,1.78,2024-01-18,L,Away W,True,78,14931
New York Knicks,Washington Wizards,1.15,5.9,2024-01-18,W,Home W,True,14,14945
Utah Jazz,Oklahoma City Thunder,2.26,1.68,2024-01-18,L,Away W,True,67,15012
Minnesota Timberwolves,Memphis Grizzlies,1.11,6.4,2024-01-18,W,Home W,True,10,15022
Sacramento Kings,Indiana Pacers,1.25,3.85,2024-01-18,L,Home W,False,-100,14922
Charlotte Hornets,San Antonio Spurs,1.38,3.0,2024-01-19,W,Away W,False,-100,14822
Orlando Magic,Philadelphia 76ers,2.9,1.4,2024-01-19,L,Away W,True,40,14862
Boston Celtics,Denver Nuggets,1.37,3.2,2024-01-19,L,Home W,False,-100,14762
New Orleans Pelicans,Phoenix Suns,1.58,2.34,2024-01-19,L,Away W,True,134.0,14896
Miami Heat,Atlanta Hawks,1.34,3.4,2024-01-19,L,Home W,False,-100,14796
Portland Trail Blazers,Indiana Pacers,3.75,1.29,2024-01-19,W,Away W,False,-100,14696
Los Angeles Lakers,Brooklyn Nets,1.29,3.5,2024-01-19,L,Home W,False,-100,14596
Detroit Pistons,Milwaukee Bucks,6.6,1.1,2024-01-20,L,Away W,True,10,14606
Charlotte Hornets,Philadelphia 76ers,5.7,1.13,2024-01-20,L,Away W,True,12,14618
Washington Wizards,San Antonio Spurs,1.75,2.14,2024-01-20,L,Away W,True,114.0,14732
Atlanta Hawks,Cleveland Cavaliers,2.04,1.76,2024-01-20,L,Away W,True,75,14807
New York Knicks,Toronto Raptors,1.34,3.4,2024-01-20,W,Home W,True,33,14840
Chicago Bulls,Memphis Grizzlies,1.29,3.55,2024-01-20,W,Home W,True,28,14868
Houston Rockets,Utah Jazz,1.77,2.1,2024-01-20,W,Away W,False,-100,14768
Minnesota Timberwolves,Oklahoma City Thunder,1.63,2.24,2024-01-20,L,Away W,True,124.0,14892
LA Clippers,Brooklyn Nets,-,-,2024-01-21,W,Home W,True,0,14892
Washington Wizards,Denver Nuggets,6.6,1.1,2024-01-21,L,Away W,True,10,14902
Orlando Magic,Miami Heat,1.86,1.98,2024-01-21,W,Home W,True,86,14988
Houston Rockets,Boston Celtics,6.2,1.11,2024-01-21,L,Away W,True,11,14999
Phoenix Suns,Indiana Pacers,1.38,3.0,2024-01-21,W,Home W,True,37,15036
Los Angeles Lakers,Portland Trail Blazers,1.11,6.4,2024-01-21,W,Home W,True,10,15046
Orlando Magic,Cleveland Cavaliers,2.16,1.68,2024-01-22,L,Away W,True,67,15113
Detroit Pistons,Milwaukee Bucks,7.8,1.07,2024-01-22,L,Away W,True,7,15120
Philadelphia 76ers,San Antonio Spurs,1.11,7.1,2024-01-22,W,Home W,True,11,15131
Toronto Raptors,Memphis Grizzlies,1.32,3.3,2024-01-22,L,Home W,False,-100,15031
Minnesota Timberwolves,Charlotte Hornets,1.05,9.7,2024-01-22,L,Home W,False,-100,14931
Dallas Mavericks,Boston Celtics,1.85,1.93,2024-01-22,L,Away W,True,92,15023
Phoenix Suns,Chicago Bulls,1.41,2.86,2024-01-22,W,Home W,True,40,15063
Sacramento Kings,Atlanta Hawks,1.28,3.9,2024-01-22,W,Home W,True,27,15090
Indiana Pacers,Denver Nuggets,2.9,1.4,2024-01-23,L,Away W,True,40,15130
Brooklyn Nets,New York Knicks,2.34,1.58,2024-01-23,L,Away W,True,58,15188
New Orleans Pelicans,Utah Jazz,1.31,3.35,2024-01-23,W,Home W,True,31,15219
Oklahoma City Thunder,Portland Trail Blazers,1.07,8.0,2024-01-23,W,Home W,True,6,15225
LA Clippers,Los Angeles Lakers,-,-,2024-01-23,W,Home W,True,0,15225
Detroit Pistons,Charlotte Hornets,1.63,2.24,2024-01-24,W,Home W,True,63,15288
Washington Wizards,Minnesota Timberwolves,4.3,1.21,2024-01-24,L,Away W,True,20,15308
Miami Heat,Memphis Grizzlies,1.16,5.6,2024-01-24,L,Home W,False,-100,15208
Milwaukee Bucks,Cleveland Cavaliers,1.38,3.15,2024-01-24,W,Home W,True,38,15246
Houston Rockets,Portland Trail Blazers,1.22,4.6,2024-01-24,L,Home W,False,-100,15146
Dallas Mavericks,Phoenix Suns,2.2,1.7,2024-01-24,L,Away W,True,70,15216
San Antonio Spurs,Oklahoma City Thunder,4.15,1.25,2024-01-24,L,Away W,True,25,15241
Golden State Warriors,Atlanta Hawks,1.38,3.15,2024-01-24,W,Home W,True,38,15279
Washington Wizards,Utah Jazz,3.3,1.32,2024-01-25,L,Away W,True,32,15311
Indiana Pacers,Philadelphia 76ers,2.28,1.61,2024-01-25,W,Away W,False,-100,15211
New York Knicks,Denver Nuggets,2.18,1.72,2024-01-25,W,Away W,False,-100,15111
Miami Heat,Boston Celtics,3.8,1.26,2024-01-25,L,Away W,True,25,15136
Brooklyn Nets,Minnesota Timberwolves,2.4,1.6,2024-01-25,L,Away W,True,60,15196
Golden State Warriors,Sacramento Kings,1.82,1.96,2024-01-25,L,Away W,True,96,15292
Los Angeles Lakers,Chicago Bulls,1.31,3.35,2024-01-25,W,Home W,True,31,15323
Indiana Pacers,Phoenix Suns,2.72,1.44,2024-01-26,W,Away W,False,-100,15223
Charlotte Hornets,Houston Rockets,2.68,1.45,2024-01-26,L,Away W,True,45,15268
Atlanta Hawks,Dallas Mavericks,1.7,2.12,2024-01-26,L,Away W,True,112.0,15380
Toronto Raptors,LA Clippers,-,-,2024-01-26,L,Away W,True,0,15380
New Orleans Pelicans,Oklahoma City Thunder,2.06,1.81,2024-01-26,L,Away W,True,80,15460
Memphis Grizzlies,Orlando Magic,2.9,1.43,2024-01-26,W,Away W,False,-100,15360
Milwaukee Bucks,Cleveland Cavaliers,1.48,2.76,2024-01-26,L,Away W,True,176.0,15536
San Antonio Spurs,Portland Trail Blazers,1.49,2.72,2024-01-26,W,Home W,True,48,15584
Detroit Pistons,Washington Wizards,1.64,2.32,2024-01-27,L,Away W,True,132.0,15716
New York Knicks,Miami Heat,1.49,2.72,2024-01-27,W,Home W,True,48,15764
Denver Nuggets,Philadelphia 76ers,1.13,6.3,2024-01-27,W,Home W,True,13,15777
Brooklyn Nets,Houston Rockets,1.44,2.72,2024-01-27,W,Away W,False,-100,15677
Charlotte Hornets,Utah Jazz,4.85,1.2,2024-01-27,L,Away W,True,20,15697
Boston Celtics,LA Clippers,-,-,2024-01-27,L,Home W,False,-100,15597
Milwaukee Bucks,New Orleans Pelicans,1.61,2.38,2024-01-27,W,Home W,True,60,15657
San Antonio Spurs,Minnesota Timberwolves,4.9,1.17,2024-01-27,W,Away W,False,-100,15557
Golden State Warriors,Los Angeles Lakers,1.81,2.06,2024-01-27,L,Away W,True,106.0,15663
Dallas Mavericks,Sacramento Kings,2.48,1.57,2024-01-27,L,Away W,True,56,15719
Detroit Pistons,Oklahoma City Thunder,6.4,1.11,2024-01-28,W,Away W,False,-100,15619
Indiana Pacers,Memphis Grizzlies,1.3,3.4,2024-01-28,W,Home W,True,30,15649
Atlanta Hawks,Toronto Raptors,1.39,3.1,2024-01-28,W,Away W,False,-100,15549
Orlando Magic,Phoenix Suns,2.16,1.68,2024-01-28,W,Home W,True,116.0,15665
Portland Trail Blazers,Chicago Bulls,2.8,1.45,2024-01-28,L,Away W,True,45,15710
Charlotte Hornets,New York Knicks,4.3,1.21,2024-01-29,L,Away W,True,20,15730
Cleveland Cavaliers,LA Clippers,-,-,2024-01-29,W,Home W,True,0,15730
Brooklyn Nets,Utah Jazz,2.0,1.78,2024-01-29,W,Home W,True,100.0,15830
Boston Celtics,New Orleans Pelicans,1.22,4.2,2024-01-29,W,Home W,True,21,15851
Miami Heat,Phoenix Suns,1.74,2.16,2024-01-29,L,Away W,True,116.0,15967
Memphis Grizzlies,Sacramento Kings,5.4,1.17,2024-01-29,L,Away W,True,16,15983
Oklahoma City Thunder,Minnesota Timberwolves,1.64,2.22,2024-01-29,L,Away W,True,122.0,16105
Houston Rockets,Los Angeles Lakers,1.98,1.86,2024-01-29,W,Home W,True,98,16203
San Antonio Spurs,Washington Wizards,1.63,2.34,2024-01-29,L,Away W,True,134.0,16337
Dallas Mavericks,Orlando Magic,1.62,2.24,2024-01-29,W,Away W,False,-100,16237
Denver Nuggets,Milwaukee Bucks,1.52,2.48,2024-01-29,W,Home W,True,52,16289
Portland Trail Blazers,Philadelphia 76ers,2.76,1.48,2024-01-29,W,Away W,False,-100,16189
New York Knicks,Utah Jazz,1.68,2.24,2024-01-30,W,Home W,True,68,16257
Atlanta Hawks,Los Angeles Lakers,1.45,2.68,2024-01-30,W,Home W,True,45,16302
Boston Celtics,Indiana Pacers,1.26,3.8,2024-01-30,W,Home W,True,25,16327
Chicago Bulls,Toronto Raptors,1.34,3.35,2024-01-30,L,Home W,False,-100,16227
Golden State Warriors,Philadelphia 76ers,1.72,2.18,2024-01-30,W,Home W,True,72,16299
Cleveland Cavaliers,Detroit Pistons,1.11,7.4,2024-01-31,W,Home W,True,10,16309
Charlotte Hornets,Chicago Bulls,3.15,1.34,2024-01-31,L,Away W,True,34,16343
Washington Wizards,LA Clippers,-,-,2024-01-31,L,Away W,True,0,16343
Miami Heat,Sacramento Kings,1.72,2.18,2024-01-31,W,Home W,True,72,16415
San Antonio Spurs,Orlando Magic,3.2,1.34,2024-01-31,L,Away W,True,33,16448
Houston Rockets,New Orleans Pelicans,1.91,1.94,2024-01-31,L,Away W,True,94,16542
Minnesota Timberwolves,Dallas Mavericks,1.11,7.1,2024-01-31,W,Home W,True,11,16553
Oklahoma City Thunder,Denver Nuggets,1.44,2.88,2024-01-31,W,Home W,True,44,16597
Brooklyn Nets,Phoenix Suns,2.32,1.59,2024-01-31,L,Away W,True,58,16655
Portland Trail Blazers,Milwaukee Bucks,4.85,1.2,2024-01-31,W,Away W,False,-100,16555
New York Knicks,Indiana Pacers,1.79,2.08,2024-02-01,W,Home W,True,79,16634
Boston Celtics,Los Angeles Lakers,1.05,9.7,2024-02-01,L,Home W,False,-100,16534
Memphis Grizzlies,Cleveland Cavaliers,4.4,1.2,2024-02-01,L,Away W,True,20,16554
Utah Jazz,Philadelphia 76ers,1.5,2.52,2024-02-01,L,Away W,True,152.0,16706
Detroit Pistons,LA Clippers,-,-,2024-02-02,L,Away W,True,0,16706
Washington Wizards,Miami Heat,3.35,1.31,2024-02-02,L,Away W,True,31,16737
Indiana Pacers,Sacramento Kings,2.58,1.49,2024-02-02,L,Away W,True,48,16785
Atlanta Hawks,Phoenix Suns,2.4,1.56,2024-02-02,W,Away W,False,-100,16685
Minnesota Timberwolves,Orlando Magic,1.37,3.2,2024-02-02,L,Home W,False,-100,16585
San Antonio Spurs,New Orleans Pelicans,3.8,1.29,2024-02-02,L,Away W,True,28,16613
Houston Rockets,Toronto Raptors,1.53,2.58,2024-02-02,W,Home W,True,53,16666
Memphis Grizzlies,Golden State Warriors,3.45,1.33,2024-02-02,L,Away W,True,33,16699
Oklahoma City Thunder,Charlotte Hornets,1.07,9.1,2024-02-02,W,Home W,True,7,16706
Denver Nuggets,Portland Trail Blazers,1.09,8.3,2024-02-02,W,Home W,True,8,16714
Philadelphia 76ers,Brooklyn Nets,2.2,1.65,2024-02-03,L,Away W,True,64,16778
Atlanta Hawks,Golden State Warriors,1.82,1.96,2024-02-03,W,Home W,True,81,16859
Chicago Bulls,Sacramento Kings,1.86,1.98,2024-02-03,L,Away W,True,98,16957
San Antonio Spurs,Cleveland Cavaliers,5.7,1.13,2024-02-03,L,Away W,True,12,16969
New York Knicks,Los Angeles Lakers,1.78,2.0,2024-02-03,L,Away W,True,100.0,17069
Dallas Mavericks,Milwaukee Bucks,2.72,1.44,2024-02-03,L,Away W,True,44,17113
Detroit Pistons,Orlando Magic,3.5,1.29,2024-02-04,L,Away W,True,29,17142
Washington Wizards,Phoenix Suns,5.0,1.19,2024-02-04,L,Away W,True,19,17161
Boston Celtics,Memphis Grizzlies,1.02,13.0,2024-02-04,W,Home W,True,2,17163
Charlotte Hornets,Indiana Pacers,5.6,1.16,2024-02-04,L,Away W,True,16,17179
Miami Heat,LA Clippers,-,-,2024-02-04,L,Away W,True,0,17179
Minnesota Timberwolves,Houston Rockets,1.3,3.4,2024-02-04,W,Home W,True,30,17209
Oklahoma City Thunder,Toronto Raptors,1.26,3.8,2024-02-04,W,Home W,True,25,17234
Utah Jazz,Milwaukee Bucks,1.68,2.14,2024-02-04,W,Home W,True,68,17302
Denver Nuggets,Portland Trail Blazers,1.06,8.5,2024-02-04,W,Home W,True,6,17308
Philadelphia 76ers,Dallas Mavericks,1.9,1.87,2024-02-05,L,Away W,True,86,17394
Charlotte Hornets,Los Angeles Lakers,6.6,1.1,2024-02-05,L,Away W,True,10,17404
Cleveland Cavaliers,Sacramento Kings,1.54,2.54,2024-02-05,W,Home W,True,54,17458
Atlanta Hawks,LA Clippers,-,-,2024-02-05,L,Away W,True,0,17458
Brooklyn Nets,Golden State Warriors,1.94,1.89,2024-02-05,L,Away W,True,89,17547
New Orleans Pelicans,Toronto Raptors,1.18,5.1,2024-02-05,W,Home W,True,18,17565
Indiana Pacers,Houston Rockets,1.29,3.55,2024-02-06,W,Home W,True,28,17593
New York Knicks,Memphis Grizzlies,1.08,7.3,2024-02-06,W,Home W,True,8,17601
Miami Heat,Orlando Magic,1.65,2.3,2024-02-06,W,Home W,True,64,17665
Brooklyn Nets,Dallas Mavericks,2.34,1.58,2024-02-06,L,Away W,True,58,17723
Chicago Bulls,Minnesota Timberwolves,2.64,1.51,2024-02-06,W,Away W,False,-100,17623
Utah Jazz,Oklahoma City Thunder,2.44,1.54,2024-02-06,W,Away W,False,-100,17523
Phoenix Suns,Milwaukee Bucks,1.38,3.0,2024-02-06,W,Home W,True,37,17560
Washington Wizards,Cleveland Cavaliers,6.0,1.12,2024-02-07,L,Away W,True,11,17571
Charlotte Hornets,Toronto Raptors,3.35,1.31,2024-02-07,L,Away W,True,31,17602
Boston Celtics,Atlanta Hawks,1.12,5.8,2024-02-07,W,Home W,True,12,17614
Miami Heat,San Antonio Spurs,1.28,3.85,2024-02-07,W,Home W,True,28,17642
Philadelphia 76ers,Golden State Warriors,2.26,1.68,2024-02-07,L,Away W,True,67,17709
LA Clippers,New Orleans Pelicans,-,-,2024-02-07,L,Home W,False,-100,17609
Sacramento Kings,Detroit Pistons,1.11,7.1,2024-02-07,L,Home W,False,-100,17509
Orlando Magic,San Antonio Spurs,1.21,4.7,2024-02-08,W,Home W,True,20,17529
Indiana Pacers,Golden State Warriors,1.44,2.88,2024-02-08,L,Away W,True,188.0,17717
Brooklyn Nets,Cleveland Cavaliers,3.5,1.32,2024-02-08,L,Away W,True,32,17749
New York Knicks,Dallas Mavericks,3.8,1.26,2024-02-08,L,Away W,True,25,17774
Milwaukee Bucks,Minnesota Timberwolves,2.1,1.77,2024-02-08,L,Away W,True,76,17850
Memphis Grizzlies,Chicago Bulls,3.0,1.38,2024-02-08,L,Away W,True,37,17887
Phoenix Suns,Utah Jazz,1.38,3.0,2024-02-08,W,Home W,True,37,17924
Los Angeles Lakers,Denver Nuggets,2.36,1.57,2024-02-08,L,Away W,True,57,17981
Portland Trail Blazers,Detroit Pistons,1.56,2.52,2024-02-08,L,Away W,True,152.0,18133
Philadelphia 76ers,Atlanta Hawks,2.96,1.38,2024-02-09,L,Away W,True,38,18171
Boston Celtics,Washington Wizards,1.03,11.0,2024-02-09,W,Home W,True,3,18174
Toronto Raptors,Houston Rockets,1.58,2.34,2024-02-09,W,Home W,True,58,18232
Milwaukee Bucks,Charlotte Hornets,1.06,10.0,2024-02-09,W,Home W,True,6,18238
Sacramento Kings,Denver Nuggets,1.66,2.28,2024-02-09,W,Home W,True,65,18303
Los Angeles Lakers,New Orleans Pelicans,2.08,1.79,2024-02-09,W,Home W,True,108.0,18411
Dallas Mavericks,Oklahoma City Thunder,2.02,1.77,2024-02-10,W,Home W,True,102.0,18513
LA Clippers,Detroit Pistons,-,-,2024-02-10,W,Home W,True,0,18513
Brooklyn Nets,San Antonio Spurs,1.43,2.94,2024-02-10,W,Home W,True,43,18556
Charlotte Hornets,Memphis Grizzlies,2.76,1.43,2024-02-10,W,Away W,False,-100,18456
Orlando Magic,Chicago Bulls,1.49,2.72,2024-02-10,W,Home W,True,48,18504
Washington Wizards,Philadelphia 76ers,2.76,1.48,2024-02-10,L,Away W,True,47,18551
New York Knicks,Indiana Pacers,2.24,1.68,2024-02-10,L,Away W,True,68,18619
Atlanta Hawks,Houston Rockets,1.34,3.4,2024-02-10,W,Home W,True,33,18652
Toronto Raptors,Cleveland Cavaliers,3.95,1.27,2024-02-10,L,Away W,True,27,18679
Golden State Warriors,Phoenix Suns,1.98,1.8,2024-02-10,W,Away W,False,-100,18579
Portland Trail Blazers,New Orleans Pelicans,3.95,1.27,2024-02-10,L,Away W,True,27,18606
Miami Heat,Boston Celtics,3.5,1.32,2024-02-11,L,Away W,True,32,18638
Oklahoma City Thunder,Sacramento Kings,1.68,2.16,2024-02-11,W,Home W,True,67,18705
Cleveland Cavaliers,Philadelphia 76ers,1.14,5.4,2024-02-12,L,Home W,False,-100,18605
Charlotte Hornets,Indiana Pacers,5.2,1.15,2024-02-12,W,Away W,False,-100,18505
Toronto Raptors,San Antonio Spurs,1.4,3.05,2024-02-12,L,Away W,True,205.0,18710
Atlanta Hawks,Chicago Bulls,1.43,2.8,2024-02-12,L,Away W,True,180.0,18890
Milwaukee Bucks,Denver Nuggets,1.85,2.0,2024-02-12,W,Home W,True,84,18974
Memphis Grizzlies,New Orleans Pelicans,4.5,1.19,2024-02-12,L,Away W,True,19,18993
Houston Rockets,New York Knicks,1.89,1.89,2024-02-12,W,Home W,True,88,19081
Dallas Mavericks,Washington Wizards,1.14,6.0,2024-02-12,W,Home W,True,14,19095
Utah Jazz,Golden State Warriors,2.04,1.76,2024-02-12,L,Away W,True,75,19170
LA Clippers,Minnesota Timberwolves,-,-,2024-02-12,L,Home W,False,-100,19070
Brooklyn Nets,Boston Celtics,3.6,1.31,2024-02-13,L,Away W,True,31,19101
Orlando Magic,Oklahoma City Thunder,2.24,1.68,2024-02-13,L,Away W,True,68,19169
Milwaukee Bucks,Miami Heat,1.34,3.35,2024-02-13,L,Home W,False,-100,19069
Portland Trail Blazers,Minnesota Timberwolves,3.9,1.28,2024-02-13,L,Away W,True,27,19096
Phoenix Suns,Sacramento Kings,1.54,2.54,2024-02-13,W,Home W,True,53,19149
Los Angeles Lakers,Detroit Pistons,1.12,5.8,2024-02-13,W,Home W,True,12,19161
Philadelphia 76ers,Miami Heat,1.68,2.16,2024-02-14,L,Away W,True,116.0,19277
Charlotte Hornets,Atlanta Hawks,3.15,1.34,2024-02-14,W,Away W,False,-100,19177
Orlando Magic,New York Knicks,1.49,2.58,2024-02-14,W,Home W,True,48,19225
Boston Celtics,Brooklyn Nets,1.14,5.5,2024-02-14,W,Home W,True,13,19238
Toronto Raptors,Indiana Pacers,2.24,1.68,2024-02-14,L,Away W,True,68,19306
Cleveland Cavaliers,Chicago Bulls,1.23,4.4,2024-02-14,W,Home W,True,23,19329
Memphis Grizzlies,Houston Rockets,1.7,2.12,2024-02-14,W,Home W,True,70,19399
New Orleans Pelicans,Washington Wizards,1.09,7.0,2024-02-14,W,Home W,True,9,19408
Dallas Mavericks,San Antonio Spurs,1.12,6.0,2024-02-14,W,Home W,True,11,19419
Phoenix Suns,Detroit Pistons,1.11,7.4,2024-02-14,W,Home W,True,10,19429
Denver Nuggets,Sacramento Kings,1.48,2.8,2024-02-14,L,Away W,True,180.0,19609
Utah Jazz,Los Angeles Lakers,1.53,2.58,2024-02-14,L,Away W,True,158.0,19767
Golden State Warriors,LA Clippers,-,-,2024-02-14,L,Away W,True,0,19767
Charlotte Hornets,Milwaukee Bucks,6.0,1.12,2024-02-29,L,Away W,True,11,19778
Orlando Magic,Utah Jazz,1.36,3.25,2024-02-29,W,Home W,True,36,19814
New York Knicks,Golden State Warriors,2.36,1.62,2024-02-29,L,Away W,True,61,19875
Brooklyn Nets,Atlanta Hawks,1.89,1.96,2024-02-29,W,Home W,True,89,19964
San Antonio Spurs,Oklahoma City Thunder,5.5,1.14,2024-02-29,W,Away W,False,-100,19864
Phoenix Suns,Houston Rockets,1.19,4.5,2024-02-29,W,Home W,True,19,19883
Denver Nuggets,Miami Heat,1.4,3.05,2024-02-29,W,Home W,True,40,19923
Los Angeles Lakers,Washington Wizards,1.14,5.4,2024-02-29,W,Home W,True,14,19937
Detroit Pistons,Cleveland Cavaliers,3.2,1.34,2024-03-01,L,Away W,True,33,19970
Philadelphia 76ers,Charlotte Hornets,1.15,5.3,2024-03-01,W,Home W,True,14,19984
Toronto Raptors,Golden State Warriors,2.36,1.57,2024-03-01,L,Away W,True,57,20041
Boston Celtics,Dallas Mavericks,1.27,4.0,2024-03-01,W,Home W,True,26,20067
Memphis Grizzlies,Portland Trail Blazers,1.68,2.14,2024-03-01,L,Away W,True,114.0,20181
New Orleans Pelicans,Indiana Pacers,1.5,2.54,2024-03-01,W,Home W,True,50,20231
Minnesota Timberwolves,Sacramento Kings,1.22,4.2,2024-03-01,L,Home W,False,-100,20131
Chicago Bulls,Milwaukee Bucks,2.36,1.62,2024-03-01,L,Away W,True,61,20192
LA Clippers,Washington Wizards,-,-,2024-03-01,W,Home W,True,0,20192
Brooklyn Nets,Atlanta Hawks,1.98,1.86,2024-03-02,W,Home W,True,98,20290
Miami Heat,Utah Jazz,1.25,4.15,2024-03-02,W,Home W,True,25,20315
Memphis Grizzlies,Portland Trail Blazers,1.76,2.04,2024-03-02,L,Away W,True,104.0,20419
Los Angeles Lakers,Denver Nuggets,1.96,1.89,2024-03-02,L,Away W,True,89,20508
Phoenix Suns,Houston Rockets,1.24,3.9,2024-03-02,L,Home W,False,-100,20408
Dallas Mavericks,Philadelphia 76ers,1.27,3.65,2024-03-03,L,Home W,False,-100,20308
Boston Celtics,Golden State Warriors,1.3,3.7,2024-03-03,W,Home W,True,29,20337
Minnesota Timberwolves,LA Clippers,-,-,2024-03-03,L,Away W,True,0,20337
Orlando Magic,Detroit Pistons,1.18,4.7,2024-03-03,W,Home W,True,17,20354
Toronto Raptors,Charlotte Hornets,1.32,3.3,2024-03-03,W,Away W,False,-100,20254
Cleveland Cavaliers,New York Knicks,1.57,2.48,2024-03-03,L,Away W,True,148.0,20402
San Antonio Spurs,Indiana Pacers,2.72,1.44,2024-03-03,W,Away W,False,-100,20302
Phoenix Suns,Oklahoma City Thunder,2.4,1.56,2024-03-03,L,Away W,True,55,20357
Brooklyn Nets,Memphis Grizzlies,1.22,4.5,2024-03-04,L,Home W,False,-100,20257
Minnesota Timberwolves,Portland Trail Blazers,1.07,9.7,2024-03-04,W,Home W,True,6,20263
Milwaukee Bucks,LA Clippers,-,-,2024-03-04,W,Away W,False,-100,20163
Utah Jazz,Washington Wizards,1.52,2.62,2024-03-04,W,Home W,True,51,20214
Sacramento Kings,Chicago Bulls,1.43,2.8,2024-03-04,L,Home W,False,-100,20114
Los Angeles Lakers,Oklahoma City Thunder,1.96,1.89,2024-03-04,W,Home W,True,96,20210
Charlotte Hornets,Orlando Magic,3.95,1.27,2024-03-05,L,Away W,True,27,20237
Cleveland Cavaliers,Boston Celtics,3.5,1.29,2024-03-05,W,Away W,False,-100,20137
Toronto Raptors,New Orleans Pelicans,4.3,1.21,2024-03-05,L,Away W,True,20,20157
New York Knicks,Atlanta Hawks,1.83,2.02,2024-03-05,L,Away W,True,102.0,20259
Miami Heat,Detroit Pistons,1.16,5.6,2024-03-05,W,Home W,True,16,20275
Brooklyn Nets,Philadelphia 76ers,2.02,1.77,2024-03-05,W,Home W,True,102.0,20377
Houston Rockets,San Antonio Spurs,1.36,3.1,2024-03-05,W,Home W,True,35,20412
Dallas Mavericks,Indiana Pacers,1.47,2.8,2024-03-05,L,Home W,False,-100,20312
Denver Nuggets,Phoenix Suns,1.3,3.4,2024-03-05,L,Home W,False,-100,20212
Washington Wizards,Orlando Magic,3.3,1.32,2024-03-06,L,Away W,True,32,20244
Atlanta Hawks,Cleveland Cavaliers,1.65,2.3,2024-03-06,W,Home W,True,64,20308
Philadelphia 76ers,Memphis Grizzlies,1.56,2.5,2024-03-06,L,Home W,False,-100,20208
Houston Rockets,LA Clippers,-,-,2024-03-06,L,Away W,True,0,20208
Utah Jazz,Chicago Bulls,2.46,1.57,2024-03-06,L,Away W,True,57,20265
Portland Trail Blazers,Oklahoma City Thunder,9.7,1.05,2024-03-06,L,Away W,True,5,20270
Golden State Warriors,Milwaukee Bucks,1.75,2.14,2024-03-06,W,Home W,True,74,20344
Los Angeles Lakers,Sacramento Kings,1.66,2.28,2024-03-06,L,Away W,True,128.0,20472
Detroit Pistons,Brooklyn Nets,2.18,1.72,2024-03-07,W,Home W,True,118.0,20590
Indiana Pacers,Minnesota Timberwolves,1.85,2.0,2024-03-07,L,Away W,True,100.0,20690
Dallas Mavericks,Miami Heat,1.58,2.34,2024-03-07,W,Home W,True,58,20748
Phoenix Suns,Toronto Raptors,1.18,5.2,2024-03-07,W,Home W,True,17,20765
Sacramento Kings,San Antonio Spurs,1.14,6.2,2024-03-07,W,Home W,True,13,20778
Golden State Warriors,Chicago Bulls,1.27,4.0,2024-03-07,L,Home W,False,-100,20678
Denver Nuggets,Boston Celtics,2.14,1.68,2024-03-07,W,Home W,True,114.0,20792
Washington Wizards,Charlotte Hornets,1.62,2.26,2024-03-08,W,Home W,True,61,20853
Philadelphia 76ers,New Orleans Pelicans,3.5,1.32,2024-03-08,L,Away W,True,32,20885
New York Knicks,Orlando Magic,1.68,2.24,2024-03-08,W,Home W,True,68,20953
Cleveland Cavaliers,Minnesota Timberwolves,1.89,1.96,2024-03-08,W,Home W,True,89,21042
Oklahoma City Thunder,Miami Heat,1.27,3.95,2024-03-08,W,Home W,True,27,21069
Memphis Grizzlies,Atlanta Hawks,2.36,1.62,2024-03-08,L,Away W,True,61,21130
Los Angeles Lakers,Milwaukee Bucks,2.54,1.5,2024-03-08,W,Away W,False,-100,21030
Portland Trail Blazers,Houston Rockets,4.0,1.23,2024-03-08,L,Away W,True,23,21053
LA Clippers,Chicago Bulls,-,-,2024-03-09,W,Home W,True,0,21053
Charlotte Hornets,Brooklyn Nets,2.98,1.42,2024-03-09,W,Away W,False,-100,20953
Detroit Pistons,Dallas Mavericks,4.15,1.25,2024-03-09,L,Away W,True,25,20978
Phoenix Suns,Boston Celtics,3.1,1.36,2024-03-09,L,Away W,True,35,21013
Golden State Warriors,San Antonio Spurs,1.12,6.9,2024-03-09,L,Home W,False,-100,20913
Denver Nuggets,Utah Jazz,1.12,6.7,2024-03-09,W,Home W,True,12,20925
Portland Trail Blazers,Toronto Raptors,2.02,1.77,2024-03-09,W,Home W,True,102.0,21027
LA Clippers,Milwaukee Bucks,-,-,2024-03-10,L,Away W,True,0,21027
Atlanta Hawks,New Orleans Pelicans,3.15,1.38,2024-03-10,L,Away W,True,38,21065
Sacramento Kings,Houston Rockets,1.37,3.2,2024-03-10,L,Home W,False,-100,20965
Orlando Magic,Indiana Pacers,1.96,1.89,2024-03-10,L,Away W,True,89,21054
Miami Heat,Washington Wizards,1.1,6.6,2024-03-10,L,Home W,False,-100,20954
Oklahoma City Thunder,Memphis Grizzlies,1.08,8.5,2024-03-10,W,Home W,True,8,20962
Cleveland Cavaliers,Brooklyn Nets,1.36,3.3,2024-03-10,L,Home W,False,-100,20862
New York Knicks,Philadelphia 76ers,1.34,3.4,2024-03-10,L,Home W,False,-100,20762
